Species,ProteinGroup,log2_diff,log2_mean,max_cv,min_n,max_qval,p_value,p_adj
HUMAN,P50750,-0.17056465,10.354107,8.774543,3,0.00013659336,0.13147157,0.3660771
HUMAN,P50851,-0.053355217,10.593926,6.5785704,3,0.00013659336,0.48368093,0.6878217
HUMAN,P50897,-0.053818703,9.4496,7.994158,3,0.00013659336,0.549324,0.72204685
HUMAN,P50914,-0.07963753,12.270913,12.787958,3,0.00013659336,0.5496551,0.72204685
HUMAN,P50990,-0.08080292,13.2982435,7.858184,3,0.00013659336,0.39023554,0.64238244
HUMAN,P50991,-0.06330204,13.095322,5.916172,3,0.00013659336,0.35167482,0.6244761
HUMAN,P50995,-0.040818214,11.187323,7.719727,3,0.00013659336,0.6095323,0.7552288
HUMAN,P51003,-0.12831783,11.941375,9.887484,3,0.00013659336,0.29478472,0.59326196
HUMAN,P51114,-0.08577442,10.743867,7.631245,3,0.00013659336,0.34640807,0.6220796
HUMAN,P51116,-0.0864687,10.0167055,8.767762,3,0.00013659336,0.33967447,0.6166677
HUMAN,P51148,-0.12260914,9.285099,15.944617,3,0.00013659336,0.46728387,0.68199205
HUMAN,P51149,-0.13841724,11.5702,10.723254,3,0.00013659336,0.24050887,0.541493
HUMAN,P51151,-0.16749334,7.5293174,11.2244835,3,0.00013659336,0.11008964,0.3162406
HUMAN,P51153,0.2864647,6.127122,5.1928816,3,0.00013659336,0.0015760091,0.00743553
HUMAN,P51159,-0.020771027,10.337041,5.6769137,3,0.00013659336,0.72683394,0.8277952
HUMAN,P51178,-0.049942017,9.4946575,15.324678,3,0.00013659336,0.74840665,0.84217393
HUMAN,P51398,-0.08658314,10.185006,11.907709,3,0.00013659336,0.4888038,0.6905533
HUMAN,P51452,-0.18051338,8.309676,12.06265,3,0.00013659336,0.16766392,0.4378427
HUMAN,P51530,-0.096719265,7.894831,11.624173,3,0.00013659336,0.3929062,0.64374286
HUMAN,P51531,-0.33399963,9.295871,19.622507,3,0.00013659336,0.16828443,0.43891016
HUMAN,P51532,-0.07522297,11.85104,11.641599,3,0.00013659336,0.5613179,0.72720313
HUMAN,P51553,-0.13155079,9.025702,17.314718,3,0.00013659336,0.4835748,0.6878217
HUMAN,P51570,-0.006550789,9.638071,9.7741,3,0.00013659336,0.9387128,0.96435136
HUMAN,P51571,-0.12497711,9.02993,6.41804,3,0.00013659336,0.060826067,0.19004308
HUMAN,P51572,-0.0018663406,11.212422,14.939011,3,0.00013659336,0.99064165,0.99546695
HUMAN,P51580,-0.14796543,10.40285,8.732536,3,0.00013659336,0.18134579,0.46326533
HUMAN,P51608,-0.009714127,8.171649,23.578045,3,0.00013659336,0.9613253,0.97908
HUMAN,P51610,-0.05325985,12.8822565,8.059001,3,0.00013659336,0.5401124,0.71747553
HUMAN,P51617,0.008853912,9.248114,9.423323,3,0.00013659336,0.9251072,0.955873
HUMAN,P51649,-0.08520317,8.984849,15.580287,3,0.00013659336,0.62250507,0.76278156
HUMAN,P51659,-0.06043148,14.052398,8.594221,3,0.00013659336,0.52481216,0.7077895
HUMAN,P51665,-0.17950153,10.799399,10.763851,3,0.00013659336,0.16577421,0.43440756
HUMAN,P51692,-0.23726177,9.159528,10.695615,3,0.00013659336,0.068989545,0.21185423
HUMAN,P51784,-0.09331322,10.120062,11.327774,3,0.00013659336,0.38813612,0.64238244
HUMAN,P51790,0.03031826,7.800762,17.37717,3,0.00013659336,0.8664055,0.9191972
HUMAN,P51798,-0.3198719,9.310646,30.174265,3,0.00013659336,0.30741355,0.5995263
HUMAN,P51809,-0.032276154,11.465704,5.7062225,3,0.00013659336,0.55309635,0.7235143
HUMAN,P51812,-0.1410284,9.761756,13.724661,3,0.00013659336,0.2919556,0.5913471
HUMAN,P51858,-0.026299477,11.9349375,6.1492467,3,0.00013659336,0.7120763,0.81800693
HUMAN,P51946,-0.108649254,8.831241,17.16049,3,0.00013659336,0.58803207,0.7423514
HUMAN,P51948,-0.1900158,9.3915,11.36736,3,0.00013659336,0.1062365,0.307377
HUMAN,P51970,-0.09672165,9.598597,15.529995,3,0.00013659336,0.49270758,0.69250107
HUMAN,P51991,-0.07176018,13.349158,6.736313,3,0.00013659336,0.37968627,0.6381487
HUMAN,P52209,-0.13023376,12.98635,6.0652237,3,0.00013659336,0.11939422,0.3391055
HUMAN,P52272,-0.07972622,13.492349,6.043327,3,0.00013659336,0.2591674,0.5624519
HUMAN,P52292,-0.07127762,12.10451,7.3793344,3,0.00013659336,0.36456713,0.6299424
HUMAN,P52294,0.02671051,10.05734,13.166841,3,0.00013659336,0.8460629,0.906515
HUMAN,P52298,0.03133583,8.310136,7.901683,3,0.00013659336,0.69264555,0.80436206
HUMAN,P52306,-0.016373634,10.317667,1.2461228,3,0.00013659336,0.2496338,0.55196065
HUMAN,P52434,-0.0975647,10.147414,14.810498,3,0.00013659336,0.48323998,0.6878217
HUMAN,P52565,-0.08945179,11.929572,6.9379935,3,0.00013659336,0.23386617,0.53455746
HUMAN,P52566,0.022660255,10.116708,7.754107,3,0.00013659336,0.7849345,0.8658189
HUMAN,P52594,0.00790596,10.983665,14.292924,3,0.00013659336,0.9584242,0.9776674
HUMAN,P52597,-0.04851818,12.861496,6.579126,3,0.00013659336,0.51026106,0.70009214
HUMAN,P52630,-0.0038366318,9.739207,13.477352,3,0.00013659336,0.9740362,0.98666453
HUMAN,P52655,-0.07942486,8.662296,26.113255,3,0.00013659336,0.75327915,0.845979
HUMAN,P52701,-0.07293129,12.449891,9.301689,3,0.00013659336,0.44555643,0.671039
HUMAN,P52732,-0.08889198,10.354284,8.571938,3,0.00013659336,0.35604185,0.6260157
HUMAN,P52739,-0.07361317,7.8906865,23.326504,3,0.00013659336,0.7706268,0.8568318
HUMAN,P52747,-0.23836517,8.012454,21.121477,3,0.00013659336,0.26893815,0.5721303
HUMAN,P52756,-0.13837433,9.781113,9.487992,3,0.00013659336,0.16341999,0.42987394
HUMAN,P52758,0.047719955,10.651988,11.723968,3,0.00013659336,0.63753104,0.77139556
HUMAN,P52788,-0.12110138,10.68981,10.725997,3,0.00013659336,0.33783242,0.6149634
HUMAN,P52789,-0.08201122,11.619967,6.4763613,3,0.00013659336,0.2631589,0.56588304
HUMAN,P52815,-0.000787735,11.828437,9.520502,3,0.00013659336,0.993478,0.9972867
HUMAN,P52888,-0.08536816,9.753059,7.529891,3,0.00013659336,0.32409978,0.6085904
HUMAN,P52907,-0.106949806,12.627621,8.692763,3,0.00013659336,0.2321628,0.5316395
HUMAN,P52948,-0.097455025,10.815622,10.799172,3,0.00013659336,0.39044386,0.64238244
HUMAN,P53004,-0.06347942,10.6257105,9.994207,3,0.00013659336,0.56629395,0.72934717
HUMAN,P53007,-0.1339674,13.507337,8.766086,3,0.00013659336,0.20262715,0.4959715
HUMAN,P53041,-0.08497906,10.725827,7.2817664,3,0.00013659336,0.32270387,0.6085904
HUMAN,P53350,-0.05701542,10.486651,15.15247,3,0.00013659336,0.7038832,0.8109725
HUMAN,P53365,-0.045853615,8.663005,17.669737,3,0.00013659336,0.7812798,0.86290604
HUMAN,P53367,-0.18307209,9.593712,14.163715,3,0.00013659336,0.22548147,0.5245439
HUMAN,P53384,-0.05374241,8.988872,8.595745,3,0.00013659336,0.51037085,0.7001017
HUMAN,P53396,-0.11034107,11.46282,7.6683445,3,0.00013659336,0.23067209,0.5296511
HUMAN,P53582,-0.17544556,10.503358,13.400231,3,0.00013659336,0.21019037,0.50618184
HUMAN,P53597,-0.06916046,9.441458,7.5807066,3,0.00013659336,0.44026023,0.66889757
HUMAN,P53602,-0.14211655,10.073762,7.610391,3,0.00013659336,0.15662138,0.41782066
HUMAN,P53611,-0.10294342,9.725498,13.663702,3,0.00013659336,0.43931752,0.66820234
HUMAN,P53618,-0.0955143,11.616049,9.484741,3,0.00013659336,0.38126943,0.6383512
HUMAN,P53621,-0.07489872,10.75915,9.968093,3,0.00013659336,0.5006176,0.69503415
HUMAN,P53634,-0.1548729,10.695583,11.517204,3,0.00013659336,0.19284342,0.48143676
HUMAN,P53680,-0.10010815,9.926949,17.676388,3,0.00013659336,0.5519194,0.7229187
HUMAN,P53701,-0.098425865,9.065618,8.157097,3,0.00013659336,0.28574628,0.58722794
HUMAN,P53814,-0.12105274,6.2653165,20.281857,3,0.00084612594,0.5482996,0.7212184
HUMAN,P53985,-0.048900604,9.747861,6.568661,3,0.00013659336,0.45325637,0.67463255
HUMAN,P53990,-0.042095184,9.923849,16.935953,3,0.00013659336,0.80216277,0.8763036
HUMAN,P53992,-0.041944504,9.995521,10.653364,3,0.00013659336,0.6699541,0.7899286
HUMAN,P53999,-0.048963547,13.238066,8.726529,3,0.00013659336,0.60398436,0.75213563
HUMAN,P54098,0.0024986267,8.3609295,13.603983,3,0.00013659336,0.9855421,0.9928338
HUMAN,P54105,-0.09089661,11.120514,12.618305,3,0.00013659336,0.50575465,0.69773203
HUMAN,P54132,-0.18298244,10.228726,4.285147,3,0.00013659336,0.011706143,0.04150803
HUMAN,P54136,-0.12771225,11.587142,7.2250338,3,0.00013659336,0.17984311,0.46011722
HUMAN,P54198,-0.1315937,10.810427,16.227,3,0.00013659336,0.3938338,0.64374286
HUMAN,P54259,-0.4692526,6.333908,15.187505,3,0.00038304392,0.037761647,0.123241276
HUMAN,P54278,-0.12655735,8.784373,45.93769,3,0.00013659336,0.7331773,0.8315298
HUMAN,P54577,-0.06651974,11.548057,8.267047,3,0.00013659336,0.4556222,0.6762319
HUMAN,P54578,-0.07801342,12.06343,7.6385493,3,0.00013659336,0.37450945,0.6353502
HUMAN,P54619,-0.11454201,9.639202,7.7800646,3,0.00013659336,0.21976024,0.5189136
HUMAN,P54687,-0.10706329,11.146913,9.959775,3,0.00013659336,0.35199225,0.624595
HUMAN,P54709,-0.10818577,11.315309,10.537482,3,0.00013659336,0.3325631,0.61357445
HUMAN,P54725,0.16026306,13.108819,7.6618185,3,0.00013659336,0.097704895,0.28708455
HUMAN,P54727,-0.06861591,11.382513,7.865118,3,0.00013659336,0.45721167,0.67702335
HUMAN,P54760,0.12361431,9.456627,31.186472,3,0.00025783165,0.6923787,0.80436206
HUMAN,P54819,-0.06107521,12.417062,6.9293876,3,0.00013659336,0.42316857,0.6613709
HUMAN,P54886,-0.12456322,11.524722,10.943211,3,0.00013659336,0.35286155,0.62467873
HUMAN,P54920,-0.061071396,10.582952,7.1945953,3,0.00013659336,0.43784332,0.6675083
HUMAN,P55010,-0.07064152,11.697215,10.102703,3,0.00013659336,0.5169475,0.704458
HUMAN,P55011,-0.102113724,10.645507,16.338171,3,0.00013659336,0.5510111,0.7229187
HUMAN,P55036,-0.021160126,11.266451,7.7085104,3,0.00013659336,0.77720016,0.8606656
HUMAN,P55039,-0.10232353,8.936916,12.32435,3,0.00013659336,0.39347026,0.64374286
HUMAN,P55060,-0.09637642,11.865113,7.6226506,3,0.00013659336,0.2956117,0.59326196
HUMAN,P55072,-0.099087715,12.82189,5.9236035,3,0.00013659336,0.17044282,0.44272214
HUMAN,P55081,-0.013888359,10.349015,12.773609,3,0.00013659336,0.90490735,0.9432539
HUMAN,P55084,-0.06938839,11.330336,6.733671,3,0.00013659336,0.3635058,0.6296432
HUMAN,P55145,-0.00069999695,8.724878,10.158982,3,0.00013659336,0.994918,0.9981435
HUMAN,P55196,-0.096393585,10.5632925,5.996369,3,0.00013659336,0.15059409,0.4054363
HUMAN,P55197,0.020339012,6.374594,36.676777,3,0.00013659336,0.94624096,0.96945196
HUMAN,P55199,-0.07963085,10.024481,11.157206,3,0.00013659336,0.48115605,0.6878217
HUMAN,P55201,-0.044006348,9.484891,20.590223,3,0.00013659336,0.7953314,0.8717282
HUMAN,P55209,-0.076301575,13.005413,8.5972595,3,0.00013659336,0.42696828,0.66356736
HUMAN,P55211,-0.2273817,9.078741,20.119171,3,0.00013659336,0.3047678,0.59761846
HUMAN,P55212,-0.03071785,9.113136,16.088045,3,0.00013659336,0.8635411,0.91825306
HUMAN,P55263,-0.06698227,10.3637905,6.786629,3,0.00013659336,0.39680558,0.6459734
HUMAN,P55265,-0.10478592,11.138866,9.492926,3,0.00013659336,0.32045826,0.6075363
HUMAN,P55735,-0.10189915,10.588823,11.40556,3,0.00013659336,0.44645196,0.6712555
HUMAN,P55769,-0.04216385,12.138198,5.916915,3,0.00013659336,0.5406048,0.71747553
HUMAN,P55786,-0.050714493,12.795512,8.626208,3,0.00013659336,0.6023284,0.7511727
HUMAN,P55795,-0.03652191,11.695553,4.7083325,3,0.00013659336,0.5057777,0.69773203
HUMAN,P55809,-0.08794689,10.27804,12.302204,3,0.00013659336,0.45210168,0.6741848
HUMAN,P55854,-0.009295464,12.166452,6.944947,3,0.00013659336,0.8877211,0.9340381
HUMAN,P55884,-0.065966606,12.258806,7.728755,3,0.00013659336,0.4175609,0.6569805
HUMAN,P55957,-0.09557915,8.969371,9.118678,3,0.00013659336,0.32029796,0.6075363
HUMAN,P56134,-0.14601517,10.71885,11.757308,3,0.00013659336,0.29990584,0.5946301
HUMAN,P56182,-0.074456215,10.377405,8.146135,3,0.00013659336,0.4347046,0.66615206
HUMAN,P56192,-0.05530262,11.142784,8.430932,3,0.00013659336,0.56761724,0.73008466
HUMAN,P56211,-0.019861221,9.041633,11.899162,3,0.00013659336,0.8634439,0.91825306
HUMAN,P56270,-0.17344952,6.718657,4.4148493,3,0.00013659336,0.0068601957,0.025577335
HUMAN,P56282,-0.27974606,8.312349,30.400377,3,0.00013659336,0.2673838,0.57100034
HUMAN,P56385,-0.03802967,11.259649,8.614756,3,0.00013659336,0.6832086,0.799327
HUMAN,P56537,-0.11120129,12.137155,12.451441,3,0.00013659336,0.4572493,0.67702335
HUMAN,P56556,-0.025222778,10.137541,10.728004,3,0.00013659336,0.7969686,0.8728703
HUMAN,P56962,-0.21877384,9.785458,9.11079,3,0.00013659336,0.038826067,0.12631533
HUMAN,P57076,-0.04180813,10.449226,9.928342,3,0.00013659336,0.68055916,0.79699457
HUMAN,P57081,-0.08612156,9.271455,7.73196,3,0.00013659336,0.3126186,0.60510707
HUMAN,P57088,-0.040737152,8.320537,11.505065,3,0.00013659336,0.6656678,0.7870556
HUMAN,P57678,-0.14842415,10.549108,10.457089,3,0.00013659336,0.2399142,0.5413775
HUMAN,P57737,-0.06937218,10.785428,12.072989,3,0.00013659336,0.5367472,0.71566296
HUMAN,P57740,-0.124773026,10.79755,8.618272,3,0.00013659336,0.23519206,0.5362316
HUMAN,P57772,-0.004462242,8.099905,5.561401,3,0.00013659336,0.9236764,0.95495653
HUMAN,P58004,-0.07854843,8.887673,11.676415,3,0.00013659336,0.5214112,0.70702857
HUMAN,P58107,-0.083660126,10.704432,8.455846,3,0.00013659336,0.41376206,0.6555486
HUMAN,P58335,-0.1416235,8.726181,20.936737,3,0.00013659336,0.46345738,0.6785925
HUMAN,P58546,-0.08053684,11.550816,8.705311,3,0.00013659336,0.39859834,0.64671224
HUMAN,P59998,-0.11303425,10.807503,14.6299305,3,0.00013659336,0.4620359,0.6777721
HUMAN,P60033,-0.112005234,9.937746,11.669642,3,0.00013659336,0.3376255,0.6147511
HUMAN,P60174,-0.04815674,13.231833,7.2053313,3,0.00013659336,0.56296766,0.72731566
HUMAN,P60228,-0.05382347,10.92215,6.8317404,3,0.00013659336,0.48130637,0.6878217
HUMAN,P60510,-0.10650921,10.879212,7.908244,3,0.00013659336,0.19043112,0.47892687
HUMAN,P60520,-0.021235466,10.024631,12.415733,3,0.00013659336,0.86341345,0.91825306
HUMAN,P60604,-0.21537113,9.961485,12.508981,3,0.00013659336,0.18630043,0.4716747
HUMAN,P60660,-0.090415,9.598328,6.150795,3,0.00013659336,0.19268769,0.48138356
HUMAN,P60709;P63261,-0.06639099,16.140219,9.822859,3,0.00013659336,0.5579357,0.7257215
HUMAN,P60842,-0.07138538,13.175216,6.7174616,3,0.00013659336,0.32127082,0.6078131
HUMAN,P60866,-0.052762985,13.435594,7.661182,3,0.00013659336,0.5551617,0.72422475
HUMAN,P60891,-0.11828995,11.270325,10.152281,3,0.00013659336,0.30643773,0.5988736
HUMAN,P60900,-0.07598972,12.027989,7.4234242,3,0.00013659336,0.3639191,0.6296432
HUMAN,P60953,-0.12051487,9.550363,14.85646,3,0.00013659336,0.44090614,0.6691228
HUMAN,P60981,-0.12765598,10.830063,14.97957,3,0.00013659336,0.47525162,0.68660486
HUMAN,P60983,-0.10503006,9.2323065,10.623853,3,0.00013659336,0.27085498,0.5746278
HUMAN,P61006,-0.17855358,11.325704,14.127792,3,0.00013659336,0.20116055,0.4943234
HUMAN,P61009,-0.053990364,8.080737,14.551854,3,0.00013659336,0.7095403,0.8155581
HUMAN,P61011,-0.17650795,12.023069,12.23299,3,0.00013659336,0.2411111,0.5422228
HUMAN,P61019,-0.06346321,9.896241,11.390772,3,0.00013659336,0.6290819,0.7663887
HUMAN,P61020,-0.07565689,9.748194,14.05166,3,0.00013659336,0.621491,0.7623623
HUMAN,P61024,-0.0032958984,8.62486,4.6828694,3,0.00013659336,0.9440924,0.9681112
HUMAN,P61026,-0.0020246506,12.348976,5.175036,3,0.00013659336,0.9651612,0.9815981
HUMAN,P61077,-0.042731285,11.432101,7.3640676,3,0.00013659336,0.55938196,0.7261807
HUMAN,P61081,0.029510498,11.082252,5.7534604,3,0.00013659336,0.64354354,0.77489287
HUMAN,P61086,-0.047109604,11.4733925,10.141655,3,0.00013659336,0.650199,0.77836376
HUMAN,P61088,-0.08329296,12.231928,9.42761,3,0.00013659336,0.4572043,0.67702335
HUMAN,P61106,-0.17734909,9.700404,14.102373,3,0.00013659336,0.22478867,0.5245439
HUMAN,P61158,-0.080228806,10.239476,7.267428,3,0.00013659336,0.31540823,0.6065267
HUMAN,P61160,-0.12063408,10.717279,7.8896403,3,0.00013659336,0.20684059,0.5020326
HUMAN,P61163,-0.07670593,9.992113,8.500538,3,0.00013659336,0.43831548,0.66760623
HUMAN,P61201,-0.15084743,10.288441,9.410395,3,0.00013659336,0.17247951,0.44630957
HUMAN,P61204;P84077,-0.038648605,11.400229,6.9313393,3,0.00013659336,0.6077954,0.7538479
HUMAN,P61218,-0.1305418,8.827922,24.243149,3,0.00026406127,0.6446696,0.77528894
HUMAN,P61221,-0.09578133,13.476372,6.6003165,3,0.00013659336,0.24651253,0.5480919
HUMAN,P61224,-0.04935932,10.635379,5.2251415,3,0.00013659336,0.34871557,0.6228737
HUMAN,P61225,-0.08440018,9.363505,10.010168,3,0.00013659336,0.40418658,0.64990604
HUMAN,P61244,-0.1588316,9.196043,5.2763147,3,0.00013659336,0.037009697,0.12125217
HUMAN,P61247,-0.041521072,12.823405,5.532654,3,0.00013659336,0.47557905,0.68660486
HUMAN,P61254,-0.09599018,11.61307,10.736143,3,0.00013659336,0.40880325,0.6529638
HUMAN,P61289,-0.07291794,11.244054,6.5197196,3,0.00013659336,0.31402656,0.6054171
HUMAN,P61313,-0.1094532,11.943676,10.879682,3,0.00013659336,0.35399055,0.62467873
HUMAN,P61326;Q96A72,-0.1826992,12.3855915,10.063018,3,0.00013659336,0.13902235,0.38225532
HUMAN,P61353,-0.03203392,12.870542,6.9322357,3,0.00013659336,0.66319054,0.7860378
HUMAN,P61421,-0.058530807,10.401377,8.746391,3,0.00013659336,0.48286125,0.6878217
HUMAN,P61513,0.017516136,8.550641,17.647854,3,0.00013659336,0.92685384,0.9566436
HUMAN,P61599,-0.0023002625,9.379423,13.738184,3,0.00013659336,0.98744965,0.9938905
HUMAN,P61604,-0.021356583,13.945707,6.0030293,3,0.00013659336,0.7333529,0.8315298
HUMAN,P61619,-0.120594025,8.835121,11.752701,3,0.00013659336,0.35168058,0.6244761
HUMAN,P61758,-0.07852173,10.732007,16.748777,3,0.00013659336,0.596415,0.7472199
HUMAN,P61764,-0.03995037,8.386025,9.703375,3,0.00013659336,0.67730993,0.7948847
HUMAN,P61769,-0.17706203,8.742315,29.133158,3,0.00013659336,0.49262196,0.69250107
HUMAN,P61803,-0.23477936,7.712401,23.128778,3,0.00026406127,0.29865685,0.5937439
HUMAN,P61916,-0.118967056,8.601138,13.474889,3,0.00013659336,0.32001218,0.6075363
HUMAN,P61923,-0.048638344,11.041523,8.066303,3,0.00013659336,0.5959313,0.7468889
HUMAN,P61960,-0.068387985,10.07102,5.2059298,3,0.00013659336,0.26917353,0.5721303
HUMAN,P61962,-0.07781887,10.017044,9.348199,3,0.00013659336,0.3833029,0.6396323
HUMAN,P61964,-0.13547802,9.30332,9.418858,3,0.00013659336,0.19502869,0.48511338
HUMAN,P61966,-0.2047863,9.970144,12.363069,3,0.00013659336,0.16060703,0.42470294
HUMAN,P61970,-0.0985899,10.824834,8.150705,3,0.00013659336,0.32392702,0.6085904
HUMAN,P61978,-0.06495571,14.148906,6.885418,3,0.00013659336,0.4144895,0.6557854
HUMAN,P61981,-0.04249859,12.331597,6.203028,3,0.00013659336,0.53250676,0.7123808
HUMAN,P62070,-0.18893337,9.364804,16.402107,3,0.00013659336,0.24844883,0.5511371
HUMAN,P62072,-0.017144203,11.456883,7.1205254,3,0.00013659336,0.8129472,0.88481927
HUMAN,P62081,-0.056448936,12.923188,11.834417,3,0.00013659336,0.6211165,0.7623623
HUMAN,P62136,-0.07840824,11.361691,6.5951324,3,0.00013659336,0.31419882,0.6054171
HUMAN,P62140,-0.06726837,10.315461,9.362678,3,0.00013659336,0.5238489,0.7076636
HUMAN,P62191,-0.1277628,11.325972,7.603508,3,0.00013659336,0.15648639,0.4176242
HUMAN,P62195,-0.14504147,11.106604,7.26679,3,0.00013659336,0.13099639,0.36529276
HUMAN,P62241,-0.033949852,13.149654,4.6887755,3,0.00013659336,0.52882963,0.7098465
HUMAN,P62244,-0.14345837,13.151345,16.272127,3,0.00013659336,0.41745228,0.65696144
HUMAN,P62249,-0.036732674,12.446208,11.477889,3,0.00013659336,0.75586,0.8471396
HUMAN,P62253,-0.09830189,8.680653,12.309768,3,0.00013659336,0.47887543,0.6878217
HUMAN,P62256,-0.13122845,6.256084,25.676188,3,0.00013659336,0.55179125,0.7229187
HUMAN,P62258,-0.072151184,14.60671,8.1525135,3,0.00013659336,0.42884222,0.6637414
HUMAN,P62263,-0.04855728,12.337524,3.951532,3,0.00013659336,0.31861123,0.6075363
HUMAN,P62266,-0.049922943,11.835807,7.7297006,3,0.00013659336,0.54941505,0.72204685
HUMAN,P62269,-0.041225433,12.174025,5.139918,3,0.00013659336,0.49615386,0.69339174
HUMAN,P62277,-0.14140987,12.7301235,7.296215,3,0.00013659336,0.103863865,0.3017948
HUMAN,P62280,-0.054326057,11.891721,4.1810203,3,0.00013659336,0.27388003,0.5775753
HUMAN,P62304,-0.07609463,12.151204,10.034509,3,0.00013659336,0.4963891,0.69339174
HUMAN,P62306,-0.02664566,12.085635,4.7438965,3,0.00013659336,0.5708794,0.7319297
HUMAN,P62310,-0.07218742,11.442211,7.4486475,3,0.00013659336,0.4217445,0.66040635
HUMAN,P62312,-0.06805611,10.203263,5.386921,3,0.00013659336,0.21018985,0.50618184
HUMAN,P62314,-0.16487217,12.439551,14.969292,3,0.00013659336,0.26084593,0.56344026
HUMAN,P62316,-0.058894157,12.678253,8.92531,3,0.00013659336,0.5056372,0.69773203
HUMAN,P62318,-0.09799671,12.633148,11.899436,3,0.00013659336,0.44626328,0.6712498
HUMAN,P62330,0.035255432,8.026228,5.2688894,3,0.00013659336,0.47884643,0.6878217
HUMAN,P62333,-0.057074547,10.9572115,8.524642,3,0.00013659336,0.55011576,0.7223121
HUMAN,P62380,-0.2528162,7.5498986,29.93173,3,0.00013659336,0.37980792,0.6381487
HUMAN,P62424,-0.060346603,12.127944,6.260538,3,0.00013659336,0.42009005,0.6591318
HUMAN,P62487,-0.009665489,9.007061,10.709022,3,0.00013659336,0.9370822,0.9633328
HUMAN,P62495,-0.079647064,11.124848,8.082004,3,0.00013659336,0.39457047,0.64418125
HUMAN,P62633,-0.048900604,11.713858,9.671973,3,0.00013659336,0.6254119,0.7646919
HUMAN,P62699,-0.21789122,7.129399,22.765966,3,0.00051295204,0.31407052,0.6054171
HUMAN,P62701,-0.075862885,12.399206,8.510553,3,0.00013659336,0.39039028,0.64238244
HUMAN,P62714,-0.1507206,11.250079,10.75433,3,0.00013659336,0.23769392,0.5396961
HUMAN,P62750,-0.07173824,13.024939,4.658427,3,0.00013659336,0.19559026,0.48597753
HUMAN,P62753,-0.040463448,12.485598,7.9868727,3,0.00013659336,0.58303374,0.7387854
HUMAN,P62805,-0.066283226,12.003658,9.637204,3,0.00013659336,0.48748034,0.6899696
HUMAN,P62820,-0.35655594,9.364882,19.518064,3,0.00013659336,0.09308905,0.27571672
HUMAN,P62826,-0.17539883,14.520138,9.1262865,3,0.00013659336,0.14411126,0.39260083
HUMAN,P62829,-0.14457989,11.92544,8.085199,3,0.00013659336,0.14374311,0.39175466
HUMAN,P62834,-0.059597015,11.539413,9.296557,3,0.00013659336,0.55695426,0.72486037
HUMAN,P62841,-0.03749752,10.57762,10.420873,3,0.00013659336,0.69595575,0.8063422
HUMAN,P62847,-0.12590885,11.845748,7.152581,3,0.00013659336,0.15569636,0.41631594
HUMAN,P62851,-0.03342247,12.793543,3.632241,3,0.00013659336,0.37435427,0.63527995
HUMAN,P62857,-0.12366867,13.288994,9.286759,3,0.00013659336,0.28399864,0.58613795
HUMAN,P62873,-0.06531906,11.508204,8.564066,3,0.00013659336,0.48846823,0.6905533
HUMAN,P62875,-0.1664114,8.730861,14.653094,3,0.00013659336,0.23184586,0.531629
HUMAN,P62879,-0.07020664,9.690823,8.843186,3,0.00013659336,0.4140535,0.6557854
HUMAN,P62888,-0.07214832,12.8772335,7.742095,3,0.00013659336,0.4387659,0.6678109
HUMAN,P62899,-0.09128952,13.61339,9.360918,3,0.00013659336,0.38916248,0.64238244
HUMAN,P62906,-0.09088802,12.551245,7.727898,3,0.00013659336,0.29226685,0.5913471
HUMAN,P62910,-0.09768772,11.801355,6.3345523,3,0.00013659336,0.19404973,0.48285475
HUMAN,P62913,-0.03379059,12.715506,7.983045,3,0.00013659336,0.70041335,0.80865026
HUMAN,P62917,-0.02455616,11.324728,3.4388313,3,0.00013659336,0.4565033,0.6767473
HUMAN,P62937,-0.048419952,15.136187,5.9219327,3,0.00013659336,0.43563026,0.6663156
HUMAN,P62942,-0.12556744,9.385953,5.6672935,3,0.00013659336,0.10032207,0.2931299
HUMAN,P62979,-0.1191597,14.5675,6.526876,3,0.00013659336,0.13703847,0.37756288
HUMAN,P62993,-0.081521034,10.710203,5.5258417,3,0.00013659336,0.22478643,0.5245439
HUMAN,P62995,-0.08827686,12.023278,12.723904,3,0.00013659336,0.5242544,0.7077382
HUMAN,P63000,-0.18950462,9.836867,10.510134,3,0.00013659336,0.15975505,0.4233602
HUMAN,P63010,-0.07335186,11.11127,7.577294,3,0.00013659336,0.3812915,0.6383512
HUMAN,P63098,0.05384159,10.212161,10.174819,3,0.00013659336,0.58049345,0.73690087
HUMAN,P63104,-0.077726364,13.215556,7.983944,3,0.00013659336,0.3521145,0.624595
HUMAN,P63151,-0.12703419,10.752413,7.1034026,3,0.00013659336,0.11668771,0.33266747
HUMAN,P63165,-0.026055336,10.471296,7.5983763,3,0.00013659336,0.7220835,0.8252383
HUMAN,P63167,-0.089110374,10.35706,6.843718,3,0.00013659336,0.17970598,0.4599392
HUMAN,P63172,-0.114543915,7.795566,22.344925,3,0.00013659336,0.6259596,0.76508665
HUMAN,P63173,-0.043231964,11.799427,5.560552,3,0.00013659336,0.44847992,0.6722213
HUMAN,P63208,-0.031731606,12.01341,9.477628,3,0.00013659336,0.75850564,0.84807134
HUMAN,P63220,-0.10683632,12.510557,8.67919,3,0.00013659336,0.28514767,0.58649105
HUMAN,P63241,-0.14883423,13.478726,8.258708,3,0.00013659336,0.14305545,0.39066246
